run_id,batch_run,model,embedding_model,retrieval_mode,condition,text_index,target_party,n_chunks,n_inparty,inparty_ratio,has_inparty,retrieval_type,predicted_bias,label_ideology,abs_error
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,514,Left,5,0,0.0,False,Out-Party Noise,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,174,AfD,5,0,0.0,False,Out-Party Noise,6.2,6.5,0.2999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,360,FDP,5,0,0.0,False,Out-Party Noise,5.5,4.3,1.2000000000000002
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,524,Left,5,3,0.6,True,In-Party Match,1.5,1.3,0.19999999999999996
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,58,Greens,5,0,0.0,False,Out-Party Noise,5.5,2.4,3.1
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,762,SPD,5,2,0.4,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,223,Greens,5,2,0.4,True,In-Party Match,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,705,SPD,5,0,0.0,False,Out-Party Noise,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,281,Greens,5,1,0.2,True,In-Party Match,3.5,2.4,1.1
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,17,Greens,5,0,0.0,False,Out-Party Noise,6.2,2.4,3.8000000000000003
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,128,AfD,5,1,0.2,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,323,CDU/CSU,5,2,0.4,True,In-Party Match,2.5,4.7,2.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,588,Left,5,3,0.6,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,471,Left,5,2,0.4,True,In-Party Match,1.5,1.3,0.19999999999999996
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,612,SPD,5,2,0.4,True,In-Party Match,3.5,2.7,0.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,469,Left,5,4,0.8,True,In-Party Match,1.5,1.3,0.19999999999999996
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,789,SPD,5,1,0.2,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,191,AfD,5,3,0.6,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,116,AfD,5,4,0.8,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,529,Left,5,0,0.0,False,Out-Party Noise,4.5,1.3,3.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,726,SPD,5,2,0.4,True,In-Party Match,5.5,2.7,2.8
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,95,CDU/CSU,5,2,0.4,True,In-Party Match,4.5,4.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,181,AfD,5,0,0.0,False,Out-Party Noise,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,302,Greens,5,0,0.0,False,Out-Party Noise,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,631,SPD,5,1,0.2,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,595,Left,5,2,0.4,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,604,SPD,5,0,0.0,False,Out-Party Noise,4.2,2.7,1.5
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,802,SPD,5,1,0.2,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,555,Left,5,1,0.2,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,806,SPD,5,1,0.2,True,In-Party Match,3.5,2.7,0.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,46,CDU/CSU,5,1,0.2,True,In-Party Match,6.5,4.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,746,SPD,5,1,0.2,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,158,AfD,5,5,1.0,True,In-Party Match,6.8,6.5,0.2999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,619,SPD,5,1,0.2,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,172,AfD,5,0,0.0,False,Out-Party Noise,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,16,Greens,5,2,0.4,True,In-Party Match,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,512,Left,5,1,0.2,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,49,CDU/CSU,5,1,0.2,True,In-Party Match,6.5,4.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,795,SPD,5,2,0.4,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,516,Left,5,2,0.4,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,679,SPD,5,3,0.6,True,In-Party Match,3.5,2.7,0.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,481,Left,5,3,0.6,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,284,Greens,5,1,0.2,True,In-Party Match,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,549,Left,5,3,0.6,True,In-Party Match,6.5,1.3,5.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,226,Greens,5,1,0.2,True,In-Party Match,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,26,AfD,5,2,0.4,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,661,SPD,5,0,0.0,False,Out-Party Noise,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,438,Left,5,0,0.0,False,Out-Party Noise,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,365,FDP,5,2,0.4,True,In-Party Match,5.5,4.3,1.2000000000000002
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,230,Greens,5,1,0.2,True,In-Party Match,4.5,2.4,2.1
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,37,AfD,5,2,0.4,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,790,SPD,5,3,0.6,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,375,FDP,5,3,0.6,True,In-Party Match,3.5,4.3,0.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,470,Left,5,0,0.0,False,Out-Party Noise,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,792,SPD,5,3,0.6,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,699,SPD,5,2,0.4,True,In-Party Match,6.5,2.7,3.8
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,606,SPD,5,3,0.6,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,195,AfD,5,1,0.2,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,815,SPD,5,4,0.8,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,710,SPD,5,1,0.2,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,504,Left,5,0,0.0,False,Out-Party Noise,5.5,1.3,4.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,794,SPD,5,0,0.0,False,Out-Party Noise,4.5,2.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,685,SPD,5,0,0.0,False,Out-Party Noise,5.5,2.7,2.8
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,793,SPD,5,3,0.6,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,163,AfD,5,2,0.4,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,587,Left,5,1,0.2,True,In-Party Match,3.5,1.3,2.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,153,AfD,5,2,0.4,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,570,Left,5,0,0.0,False,Out-Party Noise,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,586,Left,5,1,0.2,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,627,SPD,5,0,0.0,False,Out-Party Noise,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,112,Greens,5,0,0.0,False,Out-Party Noise,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,576,Left,5,1,0.2,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,104,Left,5,2,0.4,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,422,Left,5,0,0.0,False,Out-Party Noise,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,120,AfD,5,2,0.4,True,In-Party Match,5.5,6.5,1.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,54,Greens,5,4,0.8,True,In-Party Match,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,152,AfD,5,0,0.0,False,Out-Party Noise,6.2,6.5,0.2999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,404,FDP,5,0,0.0,False,Out-Party Noise,4.5,4.3,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,774,SPD,5,1,0.2,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,208,AfD,5,4,0.8,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,694,SPD,5,0,0.0,False,Out-Party Noise,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,645,SPD,5,3,0.6,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,8,Greens,5,1,0.2,True,In-Party Match,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,667,SPD,5,2,0.4,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,36,AfD,5,0,0.0,False,Out-Party Noise,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,453,Left,5,4,0.8,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,254,Greens,5,2,0.4,True,In-Party Match,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,304,Greens,5,0,0.0,False,Out-Party Noise,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,659,SPD,5,2,0.4,True,In-Party Match,3.5,2.7,0.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,572,Left,5,0,0.0,False,Out-Party Noise,4.5,1.3,3.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,711,SPD,5,3,0.6,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,767,SPD,5,4,0.8,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,263,Greens,5,2,0.4,True,In-Party Match,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,298,Greens,5,1,0.2,True,In-Party Match,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,415,Left,5,3,0.6,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,151,AfD,5,4,0.8,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,652,SPD,5,2,0.4,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,729,SPD,5,0,0.0,False,Out-Party Noise,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,551,Left,5,4,0.8,True,In-Party Match,1.5,1.3,0.19999999999999996
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,489,Left,5,1,0.2,True,In-Party Match,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,148,AfD,5,1,0.2,True,In-Party Match,6.2,6.5,0.2999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,602,SPD,5,1,0.2,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,763,SPD,5,1,0.2,True,In-Party Match,5.5,2.7,2.8
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,813,SPD,5,2,0.4,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,349,CDU/CSU,5,0,0.0,False,Out-Party Noise,6.5,5.4,1.0999999999999996
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,464,Left,5,4,0.8,True,In-Party Match,1.5,1.3,0.19999999999999996
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,326,CDU/CSU,5,0,0.0,False,Out-Party Noise,6.5,4.7,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,187,AfD,5,2,0.4,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,124,AfD,5,2,0.4,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,781,SPD,5,0,0.0,False,Out-Party Noise,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,144,AfD,5,2,0.4,True,In-Party Match,6.2,6.5,0.2999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,784,SPD,5,2,0.4,True,In-Party Match,2.5,2.7,0.20000000000000018
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,198,AfD,5,1,0.2,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,280,Greens,5,2,0.4,True,In-Party Match,6.5,2.4,4.1
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,294,Greens,5,0,0.0,False,Out-Party Noise,2.5,2.4,0.10000000000000009
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,401,FDP,5,2,0.4,True,In-Party Match,2.5,4.3,1.7999999999999998
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,123,AfD,5,3,0.6,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,184,AfD,5,1,0.2,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,203,AfD,5,2,0.4,True,In-Party Match,6.5,6.5,0.0
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,439,Left,5,0,0.0,False,Out-Party Noise,2.5,1.3,1.2
eval_matrix_20260803_224143_bge,2026-08-03_eval_matrix_20260803_224143,Llama-3.1-8B-Instruct,bge,simple_hybrid,bge/simple_hybrid,247,Greens,5,1,0.2,True,In-Party Match,2.5,2.4,0.10000000000000009
