run_id,model,embedding_model,retrieval_mode,condition,text_index,party,n_chunks,score_top1,score_top5,score_mean,score_variance,score_range,score_mean_normalized,score_range_normalized,score_variance_normalized,predicted_bias,label_ideology,abs_error
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,77,CDU/CSU,5,0.7877,0.7705,0.7771000000000001,5.5215000000000006e-05,0.017199999999999993,0.5668871896211023,0.06766325727773403,0.0008544880314415691,3.8,4.7,0.9000000000000004
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,121,AfD,5,0.7107,0.703,0.70502,1.0537000000000089e-05,0.00770000000000004,0.25723859438096075,0.03029110936270668,0.00016306692723535055,3.2,6.5,3.3
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,395,FDP,5,0.8123,0.795,0.807,4.83849999999999e-05,0.017299999999999982,0.6953346507431916,0.06805664830841851,0.0007487893398768499,4.5,4.3,0.20000000000000018
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,785,SPD,5,0.8269,0.8141,0.8190799999999999,2.53919999999998e-05,0.012799999999999923,0.747229143397199,0.05035405192761577,0.0003929577124760331,3.2,2.7,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,358,FDP,5,0.8108,0.8062,0.8077400000000001,3.147999999999902e-06,0.0045999999999999375,0.6985136180084208,0.01809598741148677,4.8717347151643296e-05,3.2,4.3,1.0999999999999996
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,731,SPD,5,0.8241,0.8155,0.82028,1.542200000000011e-05,0.008600000000000052,0.7523842254489221,0.03383162863886724,0.0002386654789620933,4.2,2.7,1.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,535,DIE LINKE,5,0.7827,0.7666,0.77172,4.808199999999971e-05,0.016100000000000003,0.543775238422545,0.06333595594020458,0.0007441002178352488,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,465,DIE LINKE,5,0.8065,0.7769,0.7912199999999999,0.0001840069999999997,0.02959999999999996,0.627545321763038,0.11644374508261202,0.0028476279851755624,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,85,BÜNDNIS 90/DIE GRÜNEN,5,0.7959,0.7701,0.77824,0.0001065880000000004,0.025800000000000045,0.5717845175702385,0.10149488591660127,0.0016495186144217019,6.8,2.4,4.4
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,10,BÜNDNIS 90/DIE GRÜNEN,5,0.8617,0.8445,0.85186,7.078299999999985e-05,0.017199999999999993,0.8880488014434231,0.06766325727773403,0.0010954129553477937,3.2,2.4,0.8000000000000003
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,169,AfD,5,0.823,0.8155,0.8188000000000001,9.734999999999836e-06,0.007499999999999951,0.7460262909184645,0.02950432730133734,0.00015065545569290103,6.9,6.5,0.40000000000000036
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,111,BÜNDNIS 90/DIE GRÜNEN,5,0.8584,0.8352,0.84766,7.482799999999997e-05,0.0232,0.8700060142623939,0.09126671911880413,0.0011580119608206063,4.2,2.4,1.8000000000000003
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,293,BÜNDNIS 90/DIE GRÜNEN,5,0.795,0.7734,0.7846,6.222500000000037e-05,0.021600000000000064,0.5991064524443682,0.0849724626278523,0.0009629723400607069,2.1,2.4,0.2999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,495,DIE LINKE,5,0.8316,0.8137,0.8234400000000001,5.670300000000007e-05,0.017900000000000027,0.7659592748517919,0.0704169944925257,0.0008775157990913952,3.2,1.3,1.9000000000000001
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,219,BÜNDNIS 90/DIE GRÜNEN,5,0.8389,0.8297,0.8352,1.3790000000000022e-05,0.009199999999999986,0.816479078958674,0.03619197482297398,0.0002134092176687363,2.1,2.4,0.2999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,722,SPD,5,0.798,0.7864,0.79376,2.2768000000000027e-05,0.011600000000000055,0.6384569121058514,0.04563335955940229,0.0003523496060827975,7.0,2.7,4.3
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,328,CDU,5,0.8203,0.8061,0.81098,3.625699999999995e-05,0.01419999999999999,0.7124323395480716,0.05586152635719899,0.0005611006530105389,2.8,4.7,1.9000000000000004
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,544,DIE LINKE,5,0.8123,0.7801,0.79044,0.0001648480000000002,0.032200000000000006,0.6241945184294188,0.12667191188040916,0.0025511300010337776,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,119,AfD,5,0.7899,0.7658,0.7721600000000001,0.0001000680000000002,0.02410000000000001,0.5456654351748438,0.09480723839496463,0.0015486173744506959,7.0,6.5,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,532,DIE LINKE,5,0.7895,0.7812,0.7863200000000001,9.466999999999952e-06,0.008299999999999974,0.6064954033851714,0.03265145554681348,0.00014650798141188637,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,364,FDP,5,0.8404,0.8318,0.8359200000000001,1.3612000000000096e-05,0.008600000000000052,0.8195721281897078,0.03383162863886724,0.00021065455191492745,5.8,4.3,1.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,29,AfD,5,0.7362,0.7257,0.72944,1.9707999999999927e-05,0.010499999999999954,0.36214451413351684,0.04130605822187239,0.00030499411615775453,6.8,6.5,0.2999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,635,SPD,5,0.8502,0.8381,0.8434199999999998,2.4706999999999874e-05,0.0121,0.8517913910129733,0.047600314712824554,0.00038235689201895787,1.2,2.7,1.5000000000000002
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,584,DIE LINKE,5,0.8134,0.804,0.8069600000000001,1.5087999999999924e-05,0.009399999999999964,0.6951628146748011,0.036978756884342934,0.00023349661176112193,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,446,DIE LINKE,5,0.7823,0.7715,0.7784800000000001,2.4032000000000105e-05,0.010800000000000032,0.572815533980583,0.04248623131392615,0.00037191082806490715,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,307,BÜNDNIS 90/DIE GRÜNEN,5,0.7675,0.7382,0.74898,0.00013350699999999967,0.029299999999999993,0.44608643354240074,0.11526357199055859,0.002066107644909342,7.0,2.4,4.6
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,82,BÜNDNIS 90/DIE GRÜNEN,5,0.8377,0.8032,0.8135000000000001,0.00021032500000000017,0.034499999999999975,0.7232580118566895,0.13571990558615254,0.0032549161498315353,3.2,2.4,0.8000000000000003
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,718,SPD,5,0.8417,0.8169,0.8283200000000001,0.000111967,0.024800000000000044,0.7869232751954641,0.0975609756097563,0.0017327621373977769,1.2,2.7,1.5000000000000002
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,457,DIE LINKE,5,0.7474,0.7354,0.73974,3.192799999999963e-05,0.0119999999999999,0.4063923017441362,0.04720692368213969,0.0004941065628518727,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,518,DIE LINKE,5,0.819,0.8007,0.8084199999999999,5.1076999999999755e-05,0.018299999999999983,0.7014348311710628,0.07199055861526349,0.0007904497904906419,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,745,SPD,5,0.8072,0.7886,0.79496,5.4608000000000335e-05,0.01860000000000006,0.643611994157574,0.07317073170731736,0.000845094311708078,6.5,2.7,3.8
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,757,SPD,5,0.8144,0.8026,0.8078199999999999,1.9022000000000103e-05,0.011800000000000033,0.6988572901452013,0.04642014162077113,0.0002943778200503771,4.5,2.7,1.7999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,660,SPD,5,0.8014,0.7777,0.79006,9.038300000000052e-05,0.023700000000000054,0.6225620757797065,0.09323367427222684,0.0013987357012729118,4.5,2.7,1.7999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,752,SPD,5,0.7793,0.7699,0.7751199999999999,2.1941999999999987e-05,0.009399999999999964,0.558381304235759,0.03697875688434282,0.0003395667189330948,3.2,2.7,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,248,BÜNDNIS 90/DIE GRÜNEN,5,0.8229,0.8052,0.8110799999999999,4.765699999999971e-05,0.017699999999999938,0.7128619297190479,0.06963021243115641,0.0007375230664567729,2.8,2.4,0.3999999999999999
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,609,SPD,5,0.7576,0.7427,0.74744,3.39930000000003e-05,0.014900000000000024,0.4394707449093567,0.05861526357199065,0.0005260637807261345,4.2,2.7,1.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,7,BÜNDNIS 90/DIE GRÜNEN,5,0.8184,0.7892,0.80108,0.00018140700000000024,0.029200000000000004,0.6699029126213596,0.11487018095987411,0.0028073912943895863,2.1,2.4,0.2999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,286,BÜNDNIS 90/DIE GRÜNEN,5,0.8018,0.7896,0.7950200000000001,2.2141999999999938e-05,0.012199999999999989,0.6438697482601604,0.04799370574350903,0.0003426618489935557,3.2,2.4,0.8000000000000003
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,102,AfD,5,0.8626,0.8389,0.84766,8.208800000000023e-05,0.023700000000000054,0.8700060142623939,0.09323367427222673,0.0012703651820153148,6.8,6.5,0.2999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,336,CDU,5,0.8449,0.8217,0.8287599999999999,9.886799999999958e-05,0.0232,0.7888134719477619,0.09126671911880402,0.0015300465940879223,4.2,4.7,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,678,SPD,5,0.8159,0.8034,0.8099000000000001,2.4064999999999835e-05,0.012499999999999956,0.7077927657015214,0.04917387883556246,0.00037242152452488084,6.2,2.7,3.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,634,SPD,5,0.8039,0.778,0.79188,0.00012513699999999945,0.025899999999999923,0.630380616891486,0.1018882769472853,0.0019365764518790764,4.2,2.7,1.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,658,SPD,5,0.8017,0.7961,0.7993600000000001,6.3979999999999005e-06,0.005599999999999938,0.6625139616805573,0.022029897718331748,9.90132106341223e-05,4.2,2.7,1.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,2,CDU/CSU,5,0.78,0.7701,0.77568,1.3097000000000044e-05,0.00990000000000002,0.5607870091932301,0.038945712037765645,0.00020268459200924177,4.5,4.7,0.20000000000000018
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,232,BÜNDNIS 90/DIE GRÜNEN,5,0.8295,0.8205,0.8253999999999999,1.0780000000000002e-05,0.009000000000000008,0.7743792422029383,0.03540519276160503,0.00016682751025880811,1.2,2.4,1.2
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,426,DIE LINKE,5,0.8128,0.8064,0.8095600000000001,8.167999999999989e-06,0.006399999999999961,0.7063321591201999,0.025177025963807886,0.00012640511166919706,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,333,CDU,5,0.8675,0.8343,0.84534,0.00018567300000000057,0.03320000000000001,0.8600395222957301,0.13060582218725414,0.0028734104185792085,3.2,4.7,1.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,209,AfD,5,0.8348,0.8162,0.82248,7.391699999999991e-05,0.01859999999999995,0.7618352092104136,0.07317073170731692,0.0011439136433952085,6.5,6.5,0.0
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,211,AfD,5,0.8199,0.8137,0.8164199999999999,5.836999999999987e-06,0.006199999999999983,0.7358020448492139,0.024390243902439046,9.033137081453319e-05,6.8,6.5,0.2999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,448,DIE LINKE,5,0.798,0.7878,0.7936,1.7615000000000305e-05,0.010200000000000098,0.6377695678322882,0.040125885129819405,0.0002726035800750427,2.8,1.3,1.4999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,765,SPD,5,0.7797,0.7512,0.7600999999999999,0.00013721499999999975,0.02849999999999997,0.4938568605550303,0.11211644374508256,0.0021234913562302783,5.8,2.7,3.0999999999999996
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,668,SPD,5,0.7727,0.7593,0.76378,3.873700000000051e-05,0.013400000000000079,0.5096657788469804,0.052714398111723404,0.0005994802657602558,4.2,2.7,1.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,175,AfD,5,0.8037,0.7934,0.7963600000000001,1.7742999999999965e-05,0.010299999999999976,0.6496262565512507,0.04051927616050344,0.00027458446331373235,3.2,6.5,3.3
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,245,BÜNDNIS 90/DIE GRÜNEN,5,0.8801,0.8308,0.84414,0.00042010299999999985,0.04930000000000001,0.8548844402440076,0.19394177812745872,0.006501367118947704,2.8,2.4,0.3999999999999999
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,454,DIE LINKE,5,0.8149,0.7933,0.80224,0.0001010879999999998,0.021599999999999953,0.6748861586046913,0.08497246262785185,0.0015644025377590355,4.2,1.3,2.9000000000000004
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,357,FDP,5,0.8096,0.7578,0.77796,0.0005089629999999995,0.05179999999999996,0.570581665091503,0.2037765538945711,0.0078765334048102,2.1,4.3,2.1999999999999997
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,500,DIE LINKE,5,0.8321,0.826,0.8283799999999999,5.276999999999946e-06,0.006099999999999994,0.7871810292980496,0.02399685287175457,8.166500664524379e-05,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,382,FDP,5,0.7493,0.7411,0.7438,1.0319999999999942e-05,0.008199999999999985,0.42383366268579814,0.032258064516129004,0.00015970871111974926,5.8,4.3,1.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,80,BÜNDNIS 90/DIE GRÜNEN,5,0.8246,0.8133,0.81692,2.1716999999999935e-05,0.011299999999999977,0.7379499957040985,0.04445318646734853,0.00033608469761507807,3.2,2.4,0.8000000000000003
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,149,AfD,5,0.8183,0.7937,0.8010200000000001,9.865700000000045e-05,0.024600000000000066,0.6696451585187737,0.09677419354838734,0.0015267812318741504,7.0,6.5,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,362,FDP,5,0.8279,0.8153,0.8199,2.4304999999999816e-05,0.012599999999999945,0.7507517827992097,0.04956726986624682,0.00037613568059743116,3.2,4.3,1.0999999999999996
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,193,AfD,5,0.8365,0.8226,0.8285,3.497500000000011e-05,0.013900000000000023,0.7876965375032223,0.05468135326514567,0.0005412608693229914,7.0,6.5,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,276,BÜNDNIS 90/DIE GRÜNEN,5,0.7792,0.7743,0.77674,4.253000000000012e-06,0.0049000000000000155,0.5653406650055849,0.01927616050354053,6.581794073568737e-05,3.2,2.4,0.8000000000000003
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,332,CDU,5,0.8315,0.812,0.81706,6.626800000000021e-05,0.019499999999999962,0.7385514219434662,0.07671125098347753,0.001025540394232911,4.2,4.7,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,603,SPD,5,0.8152,0.8105,0.8128200000000001,3.182000000000008e-06,0.0047000000000000375,0.7203367986940467,0.01848937844217169,4.924351926192315e-05,3.2,2.7,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,320,CDU,5,0.8065,0.7847,0.79062,8.151700000000016e-05,0.02180000000000004,0.624967780737177,0.08575924468922125,0.001261528585692703,4.5,4.7,0.20000000000000018
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,199,AfD,5,0.7784,0.7514,0.76388,0.00010415700000000001,0.027000000000000024,0.5100953690179572,0.1062155782848152,0.0016118973085368024,7.0,6.5,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,134,AfD,5,0.8049,0.7961,0.8008199999999999,1.0366999999999818e-05,0.008799999999999919,0.6687859781768191,0.03461841070023575,0.00016043606668395552,6.8,6.5,0.2999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,394,FDP,5,0.7927,0.7623,0.77492,0.00013778199999999968,0.030399999999999983,0.5575221238938058,0.11959087332808804,0.0021322660499516794,4.5,4.3,0.20000000000000018
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,315,BÜNDNIS 90/DIE GRÜNEN,5,0.822,0.7969,0.80532,0.00010148699999999955,0.0250999999999999,0.6881175358707797,0.09874114870180917,0.0015705773222296502,2.8,2.4,0.3999999999999999
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,712,SPD,5,0.8164,0.8071,0.8114000000000001,2.1075000000000075e-05,0.009299999999999975,0.7142366182661749,0.03658536585365846,0.00032614933012100266,6.8,2.7,4.1
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,56,CDU/CSU,5,0.8577,0.8464,0.85118,2.1856999999999964e-05,0.011299999999999977,0.8851275882807806,0.044453186467348416,0.0003382512886573996,5.8,4.7,1.0999999999999996
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,440,DIE LINKE,5,0.8574,0.8478,0.8529800000000002,1.968200000000015e-05,0.009600000000000053,0.8928602113583652,0.03776553894571222,0.00030459174924989726,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,621,SPD,5,0.8519,0.8451,0.8482800000000001,5.8720000000000515e-06,0.006800000000000028,0.8726694733224514,0.026750590086546122,9.087301857511425e-05,,2.7,
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,550,DIE LINKE,5,0.8231,0.7985,0.807,8.929000000000048e-05,0.024600000000000066,0.6953346507431916,0.09677419354838734,0.0013818208154924947,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,568,DIE LINKE,5,0.7922,0.7709,0.7806,6.648500000000008e-05,0.021299999999999986,0.5819228456052927,0.08379228953579854,0.0010288986103485069,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,625,SPD,5,0.8325,0.8038,0.81182,0.0001376120000000002,0.02870000000000006,0.7160408969842773,0.11290322580645185,0.002129635189400298,4.5,2.7,1.7999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,427,DIE LINKE,5,0.8455,0.8346,0.8399999999999999,2.3979999999999964e-05,0.01090000000000002,0.8370994071655637,0.042879622344610624,0.0003711060942491858,2.1,1.3,0.8
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,463,DIE LINKE,5,0.8205,0.8171,0.8185800000000001,2.936999999999976e-06,0.0033999999999999586,0.7450811925423153,0.013375295043272839,4.545198493785875e-05,2.1,1.3,0.8
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,458,DIE LINKE,5,0.7788,0.7585,0.7651199999999999,6.927700000000058e-05,0.020300000000000096,0.5154222871380703,0.079858379228954,0.00107210662599254,,1.3,
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,61,BÜNDNIS 90/DIE GRÜNEN,5,0.8313,0.8177,0.82308,2.923200000000022e-05,0.013600000000000056,0.7644127502362751,0.053501180173092244,0.0004523842096368762,7.0,2.4,4.6
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,590,DIE LINKE,5,0.7744,0.7695,0.7715,5.785000000000103e-06,0.0049000000000000155,0.5428301400463958,0.01927616050354064,8.952663699881541e-05,2.1,1.3,0.8
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,389,FDP,5,0.7937,0.7517,0.7652399999999999,0.0002962079999999994,0.041999999999999926,0.5159377953432425,0.16522423288748983,0.004584011424744069,5.8,4.3,1.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,200,AfD,5,0.8347,0.8125,0.8187599999999999,8.187299999999997e-05,0.022199999999999998,0.7458544548500731,0.08733280881195904,0.0012670379172003174,7.0,6.5,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,637,SPD,5,0.8129,0.7826,0.79094,0.00015516299999999956,0.030299999999999994,0.626342469284303,0.11919748229740357,0.0024012483278559775,6.5,2.7,3.8
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,758,SPD,5,0.7775,0.751,0.75856,0.00011953299999999974,0.026499999999999968,0.4872411719219868,0.10424862313139244,0.0018498509075849817,3.2,2.7,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,545,DIE LINKE,5,0.7934,0.7829,0.7897000000000001,1.754499999999993e-05,0.010499999999999954,0.6210155511641899,0.04130605822187239,0.0002715202845538767,1.2,1.3,0.10000000000000009
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,383,FDP,5,0.8202,0.7736,0.7924000000000001,0.0003013600000000009,0.046600000000000086,0.6326144857805661,0.18332022029897754,0.004663741975101551,2.1,4.3,2.1999999999999997
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,260,BÜNDNIS 90/DIE GRÜNEN,5,0.8274,0.8058,0.81654,9.426800000000064e-05,0.021600000000000064,0.7363175530543866,0.08497246262785241,0.001458858602697356,3.2,2.4,0.8000000000000003
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,210,AfD,5,0.8523,0.8384,0.8426,3.093999999999967e-05,0.013899999999999912,0.8482687516109635,0.054681353265145116,0.00047881662035319754,1.1,6.5,5.4
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,410,FDP,5,0.788,0.7679,0.77362,6.855700000000026e-05,0.020100000000000007,0.551937451671106,0.0790715971675846,0.0010609641577748782,4.5,4.3,0.20000000000000018
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,740,SPD,5,0.795,0.7831,0.7881,1.911500000000009e-05,0.011900000000000022,0.6141421084285595,0.0468135326514556,0.00029581705552849156,4.5,2.7,1.7999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,91,BÜNDNIS 90/DIE GRÜNEN,5,0.8407,0.8302,0.8353200000000001,1.8196999999999975e-05,0.010499999999999954,0.8169945871638463,0.04130605822187239,0.0002816104085509775,2.1,2.4,0.2999999999999998
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,255,BÜNDNIS 90/DIE GRÜNEN,5,0.6928,0.6715,0.67958,7.063699999999989e-05,0.021299999999999986,0.14795085488444037,0.08379228953579854,0.001093153510403659,3.2,2.4,0.8000000000000003
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,421,DIE LINKE,5,0.8481,0.8247,0.8336400000000002,8.09479999999999e-05,0.023399999999999976,0.8097774722914349,0.09205350118017308,0.00125272294067069,1.1,1.3,0.19999999999999996
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,376,FDP,5,0.8423,0.828,0.8335000000000001,3.273500000000026e-05,0.01430000000000009,0.8091760460520672,0.05625491738788391,0.0005065954126458387,3.2,4.3,1.0999999999999996
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,301,BÜNDNIS 90/DIE GRÜNEN,5,0.8169,0.8081,0.8108799999999998,1.2651999999999853e-05,0.008799999999999919,0.7120027493770938,0.03461841070023575,0.00019579792762471442,3.2,2.4,0.8000000000000003
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,159,AfD,5,0.822,0.799,0.8059200000000001,9.272699999999951e-05,0.02299999999999991,0.6906950768966412,0.09047993705743473,0.0014350106255814892,7.0,6.5,0.5
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,70,BÜNDNIS 90/DIE GRÜNEN,5,0.8366,0.8196,0.8275599999999999,5.8513e-05,0.017000000000000015,0.7836583898960389,0.0668764752163652,0.0009055267261385606,1.2,2.4,1.2
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,605,SPD,5,0.7281,0.7221,0.7245799999999999,7.606999999999976e-06,0.006000000000000005,0.3412664318240397,0.02360346184107004,0.00011772327184960634,6.8,2.7,4.1
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,132,AfD,5,0.8822,0.8547,0.8667400000000001,0.00011237299999999979,0.02749999999999997,0.9519718188847845,0.10818253343823747,0.0017390452514205064,1.2,6.5,5.3
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,45,CDU/CSU,5,0.8518,0.8427,0.8463800000000001,1.2966999999999945e-05,0.009099999999999997,0.8645072600738904,0.03579858379228951,0.00020067275746994044,3.5,4.7,1.2000000000000002
eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,hyde,jina/hyde,71,BÜNDNIS 90/DIE GRÜNEN,5,0.8148,0.7895,0.7978599999999999,0.00010778300000000001,0.02529999999999999,0.6560701091159034,0.09952793076317856,0.0016680120165329484,5.8,2.4,3.4
